date,price,ma20,margin_amount_100m,margin_pct,zone,hot,low_or_depressed,below_ma20_3w,above_ma20,reentry_armed,position,shares,cash,equity,event
2013-03-10,73.92123567110096,70.65821984823731,1785.59604,0.125,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2175963.5732948342,
2013-03-17,73.12638367463752,70.91073373449565,1807.63407,0.18269230769230768,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2152566.1155174705,
2013-03-24,71.73539268082648,71.19158143991272,1827.2729,0.23076923076923078,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2111620.5644070837,
2013-03-31,72.99390834189361,71.48302717194933,1820.09507,0.21153846153846154,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2148666.5392212435,
2013-04-07,72.8614330091497,71.74135407079996,1798.01134,0.15384615384615385,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2144766.962925016,
2013-04-14,72.0003433463143,72.03346217950028,1750.66888,0.0673076923076923,depressed,False,True,False,False,False,HOLD,29436.244585742406,0.0,2119419.7169995382,
2013-04-21,73.45757200649729,72.2818534283951,1755.07793,0.07692307692307693,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2162315.0562580386,
2013-04-28,73.98747333747292,72.43420006105059,1777.78396,0.1346153846153846,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2177913.3614429478,
2013-05-05,75.04727599942419,72.61635364357348,1775.38005,0.1346153846153846,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2209109.971812766,
2013-05-12,76.70321765872305,72.86143300914969,1780.96715,0.16346153846153846,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2257854.6755156075,
2013-05-19,77.36559432244259,73.22242829087685,1796.29361,0.20192307692307693,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2277352.556996744,
2013-05-26,75.31222666491202,73.4244531733113,1829.77592,0.33653846153846156,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2216909.124405221,
2013-06-02,75.44470199765593,73.5867354559226,1870.6639,0.4519230769230769,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2220808.7007014486,
2013-06-09,74.25242400296074,73.69271572211773,1890.17326,0.4807692307692308,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2185712.5140354023,
2013-06-16,72.59648234366188,73.7490177385339,1888.46643,0.4807692307692308,neutral,False,False,False,False,False,HOLD,29436.244585742406,0.0,2136967.810332561,
2013-06-23,71.00677835073499,73.7556415051711,1914.70584,0.5576923076923077,neutral,False,False,False,False,False,HOLD,29436.244585742406,0.0,2090172.894777834,
2013-06-30,72.99390834189361,73.77551280508267,1906.51668,0.5384615384615384,neutral,False,False,True,False,False,HOLD,29436.244585742406,0.0,2148666.5392212435,
2013-07-07,74.25242400296074,73.81856728822444,1909.12103,0.5480769230769231,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2185712.5140354023,
2013-07-14,75.97460332863156,73.92123567110097,1878.71927,0.4807692307692308,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2236407.0058863577,
2013-07-21,74.11994867021684,73.95766638760554,1860.48927,0.4519230769230769,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2181812.9377391757,
2013-07-28,75.37846433128396,74.0305278206147,1873.04663,0.4807692307692308,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2218858.9125533346,
2013-08-04,74.91480066668028,74.11994867021683,1855.72577,0.4326923076923077,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2205210.395516539,
2013-08-11,72.66272001003384,74.1663150366772,1873.30035,0.5,neutral,False,False,False,False,False,HOLD,29436.244585742406,0.0,2138917.598480675,
2013-08-18,73.19262134100947,74.176250686633,1866.00744,0.47115384615384615,neutral,False,False,False,False,False,HOLD,29436.244585742406,0.0,2154515.903665584,
2013-08-25,72.66272001003384,74.1663150366772,1872.64342,0.5,neutral,False,False,True,False,False,HOLD,29436.244585742406,0.0,2138917.598480675,
2013-09-01,73.98747333747292,74.26567153623513,1866.78537,0.4807692307692308,neutral,False,False,True,False,False,HOLD,29436.244585742406,0.0,2177913.3614429478,
2013-09-08,75.51093966402787,74.36833991911166,1856.57047,0.4519230769230769,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2222758.488849562,
2013-09-15,75.64341499677178,74.4511370020766,1845.3817,0.40384615384615385,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2226658.065145789,
2013-09-22,76.23955399411936,74.51075090181135,1834.67323,0.34615384615384615,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2244206.158478812,
2013-09-29,76.0408409950035,74.4776320686254,1830.34493,0.34615384615384615,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2238356.7940344713,
2013-10-06,77.43183198881455,74.48094395194398,1851.80804,0.4519230769230769,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2279302.345144858,
2013-10-13,77.43183198881455,74.5869242181391,1856.80183,0.5,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2279302.345144858,
2013-10-20,78.22668398527799,74.7260233175202,1853.59815,0.47115384615384615,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2302699.8029222214,
2013-10-27,77.42403592520495,74.88460391363243,1873.83536,0.6153846153846154,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2279072.8583096396,
2013-11-03,78.1020047161437,75.15988003225652,1878.96417,0.6346153846153846,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2299029.713461213,
2013-11-10,76.54267649698457,75.43667493956899,1869.33156,0.5576923076923077,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2253128.9466125946,
2013-11-17,76.13589522242133,75.59377428359538,1849.00598,0.4423076923076923,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2241154.833521651,
2013-11-24,75.25453579420095,75.64387987315739,1860.60139,0.5480769230769231,neutral,False,False,False,False,False,HOLD,29436.244585742406,0.0,2215210.9218246057,
2013-12-01,78.0342078370498,75.74686009857831,1864.83462,0.5576923076923077,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2297034.027946055,
2013-12-08,77.49183280429881,75.9154543052824,1893.32145,0.7115384615384616,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2281068.5438247966,
2013-12-15,77.76302032067431,76.03468210475192,1909.80873,0.7692307692307693,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2289051.285885426,
2013-12-22,77.89861407886207,76.18387277536101,1926.85232,0.8461538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2293042.6569157406,
2013-12-29,79.05116102345794,76.50329482603222,1943.59996,0.8846153846153846,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2326969.3106734147,
2014-01-05,78.44098911161306,76.7657132145624,1957.03293,0.8942307692307693,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2309008.141036999,
2014-01-12,78.0342078370498,77.03428760591319,1995.10609,0.9230769230769231,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2297034.027946055,
2014-01-19,79.52573917711506,77.3112008978953,1994.22622,0.9134615384615384,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2340939.1092795157,
2014-01-26,79.52573917711506,77.51194087354966,1969.79819,0.8846153846153846,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2340939.1092795157,
2014-02-02,78.1020047161437,77.63487035951826,1949.26902,0.8653846153846154,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2299029.713461213,
2014-02-09,76.7460671342662,77.66019601652559,1993.20057,0.9038461538461539,hot,True,False,False,False,False,HOLD,29436.244585742406,0.0,2259116.0031580664,
2014-02-16,78.57658286980082,77.78698311026545,2000.64427,0.9230769230769231,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2312999.512067314,
2014-02-23,78.91556726527018,77.86116987408823,2011.27863,0.9423076923076923,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2322977.9396431,
2014-03-02,79.05116102345794,77.94213632582041,2016.35781,0.9519230769230769,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2326969.3106734147,
2014-03-09,80.54269236352317,78.05793674473267,2028.38368,0.9615384615384616,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2370874.3920068755,
2014-03-16,80.2037079680538,78.1969203468751,2052.321,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2360895.964431089,
2014-03-23,79.32234853983343,78.2579375380596,2050.52796,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2334952.052734044,
2014-03-30,81.22066115446192,78.49183677093347,2045.28328,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2390831.247158448,
2014-04-06,82.23761434087004,78.79692272685591,2031.07676,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2420766.5298858075,
2014-04-13,82.91558313180879,79.1799750937363,2021.73407,0.9519230769230769,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2440723.3850373807,
2014-04-20,83.45795816455978,79.4511626101118,2005.73525,0.9230769230769231,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2456688.869158639,
2014-04-27,82.30541121996393,79.69184153089506,1967.14305,0.8653846153846154,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2422762.2154009654,
2014-05-04,83.11897376909042,79.95963920331585,1980.56201,0.875,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2446710.441582853,
2014-05-11,83.32236440637205,80.23082671969135,2022.57428,0.9519230769230769,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2452697.4981283247,
2014-05-18,83.86473943912304,80.47150564047462,2017.08558,0.9326923076923077,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2468662.982249583,
2014-05-25,85.08508326281279,80.8037103480346,2040.30215,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2504585.3215224147,
2014-06-01,85.55966141646991,81.1799830270056,2062.89559,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2518555.1201285156,
2014-06-08,86.16983332831478,81.51218773456559,2088.75902,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2536516.2897649314,
2014-06-15,86.57661460287802,81.86473150585373,2099.70133,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2548490.402855875,
2014-06-22,87.79695842656777,82.34947919137494,2114.75889,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2584412.7421287065,
2014-06-29,88.61052097569426,82.94270188344635,2119.80113,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2608360.968310594,
2014-07-06,91.79697429310639,83.60372145461163,2121.40412,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2702158.187522988,
2014-07-13,92.61053684223288,84.28846993345975,2107.23238,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2726106.413704875,
2014-07-20,91.52578677673088,84.91220122112341,2158.74367,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2694175.445462358,
2014-07-27,91.72917741401251,85.47152547364787,2173.34794,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2700162.5020078304,
2014-08-03,89.83086479938402,85.9528833152144,2163.41046,0.9903846153846154,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2644283.3075834257,
2014-08-10,89.08509912935139,86.44102084469029,2132.57793,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2622330.7669166955,
2014-08-17,90.98341174397987,86.92915837416618,2114.05301,0.9326923076923077,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2678209.9613410993,
2014-08-24,93.22070875407775,87.47831309482656,2077.54795,0.8942307692307693,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2744067.5833412907,
2014-08-31,93.83088066592263,88.02407797153225,2094.31911,0.9038461538461539,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2762028.752977707,
2014-09-07,93.55969314954713,88.52916472078161,2108.24905,0.9230769230769231,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2754046.010917078,
2014-09-14,91.86477117220026,89.00713271839344,2121.04254,0.9519230769230769,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2704153.8730381452,
2014-09-21,92.20375556766963,89.4613718083224,2128.53952,0.9615384615384616,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2714132.3006139314,
2014-09-28,88.94950537116364,89.74272885656197,2137.26986,0.9711538461538461,hot,True,False,False,False,False,HOLD,29436.244585742406,0.0,2618339.3958863807,
2014-10-05,90.44103671122889,90.07154372016727,2137.24562,0.9615384615384616,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2662244.4772198414,
2014-10-12,89.49188040391465,90.29188357722236,2132.66546,0.9519230769230769,hot,True,False,False,False,False,HOLD,29436.244585742406,0.0,2634304.8800076395,
2014-10-19,85.89864581193929,90.30883279699583,2047.59474,0.7884615384615384,high,False,False,False,False,False,HOLD,29436.244585742406,0.0,2528533.5477043027,
2014-10-26,87.57867382923322,90.37927482204175,2039.73948,0.7596153846153846,high,False,False,True,False,False,HOLD,29436.244585742406,0.0,2577987.263332267,
2014-11-02,90.70400318872211,90.58564425133396,1991.56223,0.6346153846153846,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2669985.222769183,
2014-11-09,90.56509966163372,90.72405131308726,1998.55918,0.6634615384615384,high,False,False,False,False,False,HOLD,29436.244585742406,0.0,2665896.4245719872,
2014-11-16,91.2596172970757,90.85650612915633,1995.83477,0.6538461538461539,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2686340.415557969,
2014-11-23,92.57920080441546,90.89561745472177,1962.57277,0.5769230769230769,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2725183.998431334,
2014-11-30,93.75988078466682,90.95308465184348,1949.47514,0.5576923076923077,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2759938.783107502,
2014-12-07,92.85700785859224,91.01964570593654,1984.87028,0.6057692307692307,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2733361.594825726,
2014-12-14,90.70400318872211,90.96838699467203,2017.96789,0.7115384615384616,high,False,False,False,False,False,HOLD,29436.244585742406,0.0,2669985.222769183,
2014-12-21,90.56509966163372,91.00509873778451,2033.04752,0.75,high,False,False,False,False,False,HOLD,29436.244585742406,0.0,2665896.4245719872,
2014-12-28,92.50974904087126,91.1763312333605,2044.54046,0.7692307692307693,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2723139.5993327354,
2015-01-04,92.85700785859224,91.27001103909113,2039.61709,0.7403846153846154,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2733361.594825726,
2015-01-11,91.8846831689735,91.20320975983591,2073.14904,0.8173076923076923,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2704740.0074453526,
2015-01-18,90.98181024289892,91.06075623868472,2107.84114,0.8653846153846154,hot,True,False,False,False,False,HOLD,29436.244585742406,0.0,2678162.8191635762,
2015-01-25,95.42672310972756,91.15410773669376,2076.40101,0.8076923076923077,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2809004.361473858,
2015-02-01,94.45439842010879,91.28358909908917,2090.97458,0.8269230769230769,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2780382.7740934836,
2015-02-08,95.49617487327176,91.44821006436928,2085.82866,0.8076923076923077,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2811048.760572456,
2015-02-15,96.46849956289053,91.82415977395563,2027.70889,0.6538461538461539,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2839670.34795283,
2015-03-01,97.64917954314188,92.18456691555127,2041.09199,0.7115384615384616,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2874425.1326289983,
2015-03-08,96.9546619076999,92.55770599074054,2063.66608,0.7692307692307693,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2853981.1416430166,
2015-03-15,96.46849956289053,93.0861986782881,2098.54236,0.8365384615384616,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2839670.34795283,
2015-03-22,97.99643836086287,93.60708690486959,2120.78764,0.9038461538461539,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2884647.128121989,
2015-03-29,95.49617487327176,93.84669548909706,2146.2853,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2811048.760572456,
2015-04-05,96.53795132643472,94.14533807233711,2138.88993,0.9615384615384616,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2841714.747051428,
2015-04-12,96.74630661706732,94.4196725383367,2139.87248,0.9615384615384616,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2847847.944347223,
2015-04-19,95.91288545453693,94.58635677084277,2161.16656,0.9807692307692307,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2823315.1551640444,
2015-04-26,100.2883465578214,94.91278005950049,2136.99444,0.9134615384615384,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2952112.298375728,
2015-05-03,99.24657010465843,95.2322581718038,2168.69913,0.9903846153846154,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2921446.311896756,
2015-05-10,97.92698659731867,95.59340734223363,2130.48695,0.875,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,2882602.729023391,
2015-05-17,97.2324689618767,95.92677580724578,2063.87389,0.6826923076923077,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2862158.7380374097,
2015-05-24,98.20479365149546,96.211528037777,2042.99742,0.6057692307692307,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,2890780.3254177836,
2015-05-31,98.76040775984904,96.50669803283984,2039.075,0.5576923076923077,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,2907135.518206569,
2015-06-07,95.07946429200658,96.66643708899149,1993.19765,0.38461538461538464,low,False,True,False,False,False,HOLD,29436.244585742406,0.0,2798782.365980867,
2015-06-14,95.56562663681595,96.89562790868733,1899.16745,0.23076923076923078,low,False,True,False,False,False,HOLD,29436.244585742406,0.0,2813093.1596710538,
2015-06-21,95.01001252846238,96.87479237962408,1894.298,0.22115384615384615,low,False,True,True,False,False,HOLD,29436.244585742406,0.0,2796737.966882269,
2015-06-28,97.85753483377448,97.04494920030737,1873.82516,0.18269230769230768,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2880558.329924793,
2015-07-05,97.3713724889651,97.13870908109203,1881.11726,0.22115384615384615,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2866247.536234606,
2015-07-12,93.20426667631322,96.97549743676316,1829.27475,0.009615384615384616,depressed,False,True,False,False,False,HOLD,29436.244585742406,0.0,2743583.5903187166,
2015-07-19,95.14891605555077,96.85048426238362,1811.55334,0.009615384615384616,depressed,False,True,False,False,False,HOLD,29436.244585742406,0.0,2800826.765079465,
2015-07-26,92.71810433150385,96.6386563835738,1746.12548,0.009615384615384616,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2729272.7966285297,
2015-08-02,91.8846831689735,96.40946556387796,1629.62723,0.009615384615384616,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2704740.0074453526,
2015-08-09,89.87058202619176,96.0031727471444,1537.49158,0.009615384615384616,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2645452.433586006,
2015-08-16,87.92593264695421,95.62466063582852,1528.93584,0.009615384615384616,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2588209.2588252574,
2015-08-23,83.06430919886037,94.9509785294498,1455.62668,0.009615384615384616,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2445101.321923387,
2015-08-30,85.84237974062829,94.40578218562786,1261.59988,0.009615384615384616,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2526877.285867313,
2015-09-06,85.21731386873051,93.87100360633754,1271.58877,0.019230769230769232,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2508477.6939799297,
2015-09-13,88.203739701131,93.26677326350301,1271.592,0.028846153846153848,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2596386.85521965,
2015-09-20,90.07893731682434,92.80839162411131,1273.87776,0.038461538461538464,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2651585.6308818,
2015-09-27,86.46744561252606,92.23541457487168,1304.73971,0.04807692307692308,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2545276.877754696,
2015-10-04,87.85648088341001,91.76661517094834,1308.16367,0.057692307692307696,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2586164.8597266595,
2015-10-11,89.87058202619176,91.34990458968316,1330.18683,0.0673076923076923,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2645452.433586006,
2015-10-18,91.3290690606199,90.9783376547217,1354.04819,0.07692307692307693,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2688384.814656567,
2015-10-25,91.5374243512525,90.801235657684,1375.41474,0.08653846153846154,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2694518.0119523616,
2015-11-01,90.53466696399308,90.54968767404286,1406.79165,0.09615384615384616,depressed,False,True,False,False,False,HOLD,29436.244585742406,0.0,2665000.600240833,
2015-11-08,91.82392646189803,90.39038337071463,1417.55877,0.10576923076923077,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2702951.5581556545,
2015-11-15,88.24265007882869,89.90963913296734,1441.1018,0.11538461538461539,depressed,False,True,False,False,False,HOLD,29436.244585742406,0.0,2597532.230614483,
2015-11-22,89.2454074660881,89.50334088182349,1456.37236,0.1346153846153846,depressed,False,True,False,False,False,HOLD,29436.244585742406,0.0,2627049.642326011,
2015-11-29,88.7440287724584,89.28032898663075,1466.70671,0.14423076923076922,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2612290.936470247,
2015-12-06,88.45752666181285,88.94575951694387,1489.65255,0.15384615384615385,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2603857.390266953,
2015-12-13,85.73575661068016,88.59664213090268,1473.78807,0.15384615384615385,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2523738.7013356625,
2015-12-20,87.0250161085851,88.35365877788325,1463.92278,0.14423076923076922,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2561689.659250484,
2015-12-27,88.24265007882869,88.2722621805151,1456.91255,0.14423076923076922,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2597532.230614483,
2016-01-03,87.0250161085851,88.22721635359666,1457.19683,0.15384615384615385,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2561689.659250484,
2016-01-10,82.29773128293358,88.1888874578003,1416.51703,0.10576923076923077,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2422536.146896137,
2016-01-17,81.22334836801278,87.95793588916953,1367.81284,0.08653846153846154,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2390910.3486337853,
2016-01-24,81.0084717850286,87.74749378498443,1376.85715,0.10576923076923077,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2384585.1889813147,
2016-01-31,85.30600344471182,87.60260697216349,1346.3692,0.07692307692307693,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2511088.3820307213,
2016-02-07,84.44649711277519,87.32098496196102,1329.26274,0.0673076923076923,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2485787.7434208402,
2016-02-21,87.16826716390788,87.35602603953011,1342.14644,0.08653846153846154,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2565906.432352131,
2016-02-28,87.74127138519898,87.35026556461956,1351.18075,0.10576923076923077,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2582773.524758719,
2016-03-06,90.3914159086703,87.37630725874348,1354.8866,0.125,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2660783.827139186,
2016-03-13,91.03604565762278,87.36165608859362,1384.51756,0.16346153846153846,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2679759.306096597,
2016-03-20,92.68343279383468,87.41895651072274,1378.82621,0.16346153846153846,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2728252.1967655364,
2016-03-27,91.75230093423664,87.47983820923493,1398.70449,0.18269230769230768,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2700843.1716048312,
2016-04-03,91.53742435125248,87.46551310370265,1387.50445,0.18269230769230768,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2694518.011952361,
2016-04-10,89.89003721504059,87.54788246051324,1400.88051,0.20192307692307693,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2646025.121283422,
2016-04-17,92.0388030448822,87.68755223945294,1390.61615,0.19230769230769232,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2709276.7178081255,
2016-04-24,90.53466696399308,87.77708414902968,1375.27965,0.14423076923076922,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2665000.600240833,
2016-05-01,88.24265007882869,87.76634031988047,1358.11175,0.1346153846153846,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2597532.230614483,
2016-05-08,85.520880027696,87.75559649073125,1348.14479,0.10576923076923077,depressed,False,True,False,False,False,HOLD,29436.244585742406,0.0,2517413.541683192,
2016-05-15,84.73299922342073,87.64099564647304,1311.09787,0.0673076923076923,depressed,False,True,False,False,False,HOLD,29436.244585742406,0.0,2494221.289624134,
2016-05-22,85.9506331936643,87.52639480221482,1301.28848,0.04807692307692308,depressed,False,True,True,False,False,HOLD,29436.244585742406,0.0,2530063.860988132,
2016-05-29,89.67516063205643,87.65890202838838,1301.23312,0.04807692307692308,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2639699.9616309516,
2016-06-05,91.60904987891388,88.12446795818741,1299.49943,0.04807692307692308,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2696626.398503185,
2016-06-12,93.47131359810993,88.73686621969226,1294.57301,0.04807692307692308,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2751444.448824594,
2016-06-19,91.75230093423664,89.27405767715267,1298.82368,0.057692307692307696,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2700843.1716048312,
2016-06-26,90.3914159086703,89.52832830035058,1291.1272,0.04807692307692308,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2660783.827139186,
2016-07-03,94.90382415133767,90.05119465227871,1301.81057,0.10576923076923077,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2793612.179841063,
2016-07-10,94.11594334706243,90.39857846143644,1311.64646,0.14423076923076922,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2770419.9277820056,
2016-07-17,98.12697289610009,90.9178635369815,1306.95883,0.125,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2888489.574628118,
2016-07-24,99.27298133868227,91.3619418084821,1315.23483,0.16346153846153846,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2922223.759441293,
2016-07-31,99.41092679936347,91.78068586556913,1320.02816,0.17307692307692307,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2926284.3557613976,
2016-08-07,100.93363246149812,92.19319584895229,1337.85462,0.20192307692307693,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2971107.092064088,
2016-08-14,101.80374998271795,92.69576830137636,1332.35222,0.20192307692307693,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2996720.084237055,
2016-08-21,100.35355411401827,93.13657478951465,1342.99939,0.23076923076923078,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2954031.7639487777,
2016-08-28,101.65873039584797,93.72500944855503,1351.86322,0.2692307692307692,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2992451.252208227,
